Date,Ad_name,Brand_Name,Languange,Funnel_Type,Convertions_Objective,Targeting_Type,Ads_Set,Format,Key_Message,Ads_Element,Amount_spent,Purchase_ZLP,Purchase_ZLF,SignUp,Landing_page_views,Link_clicks,Impressions,Reach
2/4/2023,Zurich ZLP_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,30605,0,0,1,3,5,4206,3633
2/5/2023,Zurich ZLP_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,29549,0,0,0,2,2,5392,4557
2/6/2023,Zurich ZLP_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,29819,0,0,0,0,1,5527,4659
2/7/2023,Zurich ZLP_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,31145,0,0,0,5,7,5991,5083
2/8/2023,Zurich ZLP_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,32176,0,0,0,0,1,5654,4766
2/9/2023,Zurich ZLP_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,33160,0,0,2,2,2,4947,4366
2/10/2023,Zurich ZLP_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,21054,0,0,0,0,0,4902,4399
2/11/2023,Zurich ZLP_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,29765,0,0,0,0,1,4525,3883
2/12/2023,Zurich ZLP_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,42738,0,0,0,2,2,6733,5752
2/13/2023,Zurich ZLP_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,27210,0,0,0,1,2,5198,4691
1/19/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,153618,0,0,6,9,13,10951,10316
1/20/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,121087,0,0,11,4,4,5349,4962
1/21/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,81609,0,0,1,2,3,5177,4744
1/22/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,65761,0,0,1,1,2,1688,1585
1/23/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,65472,0,0,0,0,1,1889,1766
1/24/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,50256,0,0,2,1,1,1112,1014
1/25/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,51374,0,0,0,1,1,1197,1065
1/26/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,27076,0,0,0,2,2,704,640
1/27/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,48813,0,1,0,3,4,1063,973
1/28/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,57657,0,0,0,3,4,1719,1590
1/29/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,70745,0,0,0,2,2,1389,1239
1/30/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,63066,0,0,0,0,3,1024,922
1/31/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,47191,0,0,0,1,2,788,731
2/1/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,6,0,0,0,0,0,1,1
2/3/2023,Zurich ZLP_id_bf_wc_cl_ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,bf,wc,cl,ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,2,0,0,0,0,0,1,1
1/17/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,66761,0,0,1,4,5,1149,983
1/18/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,95304,0,0,3,7,8,1445,1318
1/19/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,102560,0,1,9,4,4,3486,3160
1/20/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,45717,0,0,0,2,2,1493,1365
1/21/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,55042,0,0,3,3,3,3197,2957
1/22/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,45128,0,0,2,2,2,2523,2342
1/23/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,63769,0,0,8,5,6,4637,4215
1/24/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,52983,0,0,1,4,5,2919,2669
1/25/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,77282,0,0,0,2,2,3639,3334
1/26/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,51011,0,0,1,3,3,3791,3500
1/27/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,49739,0,0,0,2,2,5727,5356
1/28/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,66991,0,0,0,1,2,6940,6112
1/29/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,83372,0,0,0,6,5,6129,5434
1/30/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,64111,0,0,0,6,7,5488,4841
1/31/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,60992,0,0,0,0,3,5963,4980
2/1/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,71411,0,0,0,3,6,5552,4752
2/2/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,55342,0,0,0,3,5,5725,4996
2/3/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,71775,0,0,0,2,5,8020,6658
2/4/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,79802,0,0,0,5,11,10196,8314
2/5/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,85508,0,0,0,1,5,12877,10438
2/6/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,92379,0,0,0,3,5,10845,8872
2/7/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,84180,0,0,0,5,9,11837,9956
2/8/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,88936,0,0,0,2,6,11218,9280
2/9/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,87661,0,0,0,3,3,8433,7364
2/10/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,93476,0,0,0,2,5,14389,12527
2/11/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,100444,0,0,0,3,5,11366,9150
2/12/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,91324,0,0,0,6,9,12838,10150
2/13/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,75265,0,0,2,2,2,8853,7732
2/14/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,92478,0,0,0,3,5,8190,7050
2/15/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,102772,0,0,0,2,8,9584,7052
2/16/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,89054,0,0,1,8,12,9126,7724
2/17/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,106260,0,0,0,6,7,7856,6694
2/18/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,103890,0,0,0,10,13,12602,10776
2/19/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,111728,0,0,1,6,9,11178,9242
2/20/2023,Zurich ZLP_id_tf_wc_la_CA ZLP Last1000_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,la,CA ZLP Last1000,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,36259,0,0,0,0,1,4822,4500
1/16/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,272,0,0,0,0,0,11,10
1/17/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,113097,0,0,14,12,12,1709,1449
1/18/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,124657,0,0,7,4,7,2427,2147
1/19/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,115499,0,0,4,4,5,2748,2575
1/20/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,67274,0,0,5,3,4,1109,1040
1/21/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,52573,0,0,2,0,0,1432,1362
1/22/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,44090,0,0,3,2,2,1039,971
1/23/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,44127,0,0,1,1,2,1640,1523
1/24/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,41007,0,0,0,0,0,1345,1246
1/25/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,40002,0,0,1,3,3,1807,1672
1/26/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,39138,0,0,0,0,2,1995,1838
1/27/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,67743,0,0,0,5,9,5553,5068
1/28/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,39540,0,0,0,1,1,3628,3384
1/29/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,56137,0,0,0,1,3,3264,2933
1/30/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,46181,0,0,0,1,2,3487,3121
1/31/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,45444,0,0,0,0,2,3225,2842
2/1/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,42368,0,0,1,1,3,4789,4117
2/2/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,29518,0,0,0,5,5,3260,2864
2/3/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,51504,0,0,0,2,4,6715,5914
2/4/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,58589,0,0,0,5,6,6315,5620
2/5/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,75855,0,0,4,5,5,10311,8669
2/6/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,69979,0,0,0,5,6,10308,8625
2/7/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,55183,0,0,4,2,4,9992,8370
2/8/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,65194,0,0,1,7,11,10039,8341
2/9/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,66384,0,0,1,4,4,8351,7329
2/10/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,49329,0,0,0,1,3,9036,7859
2/11/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,56145,0,0,0,3,6,7122,6055
2/12/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,82185,0,0,0,4,9,9410,8042
2/13/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,52228,0,0,0,0,3,7541,6728
2/10/2023,Zurich ZLP_id_bf_wc_cl_Customer List and Sign Up_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_10022023,Zurich ZLP,id,bf,wc,cl,Customer List and Sign Up,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,11592,0,0,0,1,1,41,33
2/11/2023,Zurich ZLP_id_bf_wc_cl_Customer List and Sign Up_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_10022023,Zurich ZLP,id,bf,wc,cl,Customer List and Sign Up,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,99169,0,0,0,3,3,450,263
2/12/2023,Zurich ZLP_id_bf_wc_cl_Customer List and Sign Up_VID_Premi mulai dari 50rb_Keluarga Muda Sofa_RevoU_10022023,Zurich ZLP,id,bf,wc,cl,Customer List and Sign Up,VID,Premi mulai dari 50rb,Keluarga Muda Sofa,101391,0,0,0,0,1,397,246
