Date,Ad_name,Brand_Name,Languange,Funnel_Type,Convertions_Objective,Targeting_Type,Ads_Set,Format,Key_Message,Ads_Element,Platform,Placement,Amount_spent,Purchase_ZLP,Purchase_ZLF,SignUp,Landing_page_views,Link_clicks,Impressions,Reach
3/18/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Ada apa ini?,Parkiran,instagram,feed,7045,,,,1,1,50,50
3/18/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Ada apa ini?,Parkiran,instagram,instagram_reels,9786,,,,1,1,336,330
2/21/2023,Zurich ZLF_id_tf_wc_sd_Parents_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Parents,vid,20K dapat apa?,Interview,instagram,feed,1700,,,,1,1,22,21
2/23/2023,Zurich ZLF_id_tf_wc_sd_Parents_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Parents,vid,20K dapat apa?,Interview,instagram,instagram_stories,4355,,,,1,1,81,75
3/3/2023,Zurich ZLF_id_tf_wc_sd_Parents_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Parents,vid,20K dapat apa?,Interview,instagram,feed,6144,,,,1,1,52,51
3/6/2023,Zurich ZLF_id_tf_wc_sd_Parents_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Parents,vid,20K dapat apa?,Interview,instagram,instagram_reels,3385,,,,1,1,71,69
3/7/2023,Zurich ZLF_id_tf_wc_sd_Parents_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Parents,vid,20K dapat apa?,Interview,instagram,feed,14669,,,,1,1,124,118
3/7/2023,Zurich ZLF_id_tf_wc_sd_Parents_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Parents,vid,20K dapat apa?,Interview,instagram,instagram_reels,7353,,,,1,1,105,102
3/7/2023,Zurich ZLF_id_tf_wc_sd_Parents_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Parents,vid,20K dapat apa?,Interview,instagram,instagram_stories,4637,,,,1,1,74,65
3/8/2023,Zurich ZLF_id_tf_wc_sd_Parents_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Parents,vid,20K dapat apa?,Interview,instagram,instagram_reels,12385,,,,1,1,303,295
3/8/2023,Zurich ZLF_id_tf_wc_sd_Parents_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Parents,vid,20K dapat apa?,Interview,instagram,instagram_explore,3178,,,,1,1,51,49
3/10/2023,Zurich ZLF_id_tf_wc_sd_Parents_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Parents,vid,20K dapat apa?,Interview,instagram,instagram_stories,4040,,,,1,1,57,55
3/13/2023,Zurich ZLF_id_mf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_13032023,Zurich ZLF,id,mf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,537,,,,1,1,9,9
3/21/2023,Zurich ZLF_id_mf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_13032023,Zurich ZLF,id,mf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,2566,,,,1,1,30,30
3/23/2023,Zurich ZLF_id_mf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_13032023,Zurich ZLF,id,mf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,2678,,,,1,1,29,29
3/30/2023,Zurich ZLF_id_mf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_13032023,Zurich ZLF,id,mf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,746,,,,1,1,6,5
4/9/2023,Zurich ZLF_id_mf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_13032023,Zurich ZLF,id,mf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,4718,,,,1,1,47,46
4/9/2023,Zurich ZLF_id_mf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_13032023,Zurich ZLF,id,mf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,3785,,,,1,1,79,77
4/24/2023,Zurich ZLF_id_mf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_13032023,Zurich ZLF,id,mf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,442,,,,1,1,13,12
4/26/2023,Zurich ZLF_id_mf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_13032023,Zurich ZLF,id,mf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,2155,,,,1,1,15,15
4/26/2023,Zurich ZLF_id_mf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_13032023,Zurich ZLF,id,mf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,1631,,,1,1,1,11,10
4/28/2023,Zurich ZLF_id_mf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_13032023,Zurich ZLF,id,mf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,1737,,,,1,1,19,19
4/29/2023,Zurich ZLF_id_mf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_13032023,Zurich ZLF,id,mf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,4714,,,,1,1,67,67
4/15/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Musibah,video ramadhan,instagram,feed,2117,,,2,1,1,31,31
2/21/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,5386,,,,1,1,91,90
2/21/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,10614,,,,1,1,115,112
2/22/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,11376,,,,1,1,105,99
2/24/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,7660,,,,1,1,71,67
2/26/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,37140,,,,1,1,481,455
2/27/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_explore,7036,,,,1,1,119,114
3/3/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_explore,7173,,,,1,1,237,225
3/8/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,42260,,,,1,2,1365,1325
3/12/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_explore,7489,,,,1,1,137,122
3/13/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,47526,,,1,1,1,882,852
3/13/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,26174,,,,1,1,320,278
3/15/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_explore,3684,,,,1,1,93,87
3/16/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,45309,,,,1,2,394,365
3/17/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,72859.16628,,,1,1,1,738,686
3/17/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_explore,6243.842855,,,,1,1,204,181
3/18/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,27546,,,,1,1,507,430
3/20/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,40163,,,,1,3,761,645
3/21/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_explore,13898,,,,1,1,214,190
3/21/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,26032,,,,1,2,558,498
3/22/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,11390,,,1,1,1,235,214
3/23/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,29325,,,,1,1,312,295
3/24/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,22710,,,,1,2,771,700
3/25/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,26252,,,,1,1,745,720
3/26/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,18477,,,2,1,2,367,360
3/26/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,5205,,,,1,1,56,53
3/27/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,28353,1,,,1,1,333,332
3/27/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,7032,,,,1,2,98,88
3/28/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,36892,,,,1,1,382,363
3/30/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,18819,,,,1,1,240,217
3/31/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,51726,,,,1,1,390,371
4/1/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,11797,,,,1,1,180,161
4/1/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,44058,,,,1,1,476,444
4/5/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,20114,,,,1,1,251,241
4/5/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,11652,,,,1,1,273,266
4/7/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,16488,,,,1,1,563,551
4/8/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,8695,,,,1,3,299,261
4/9/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,12051,,,,1,3,365,324
4/9/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,37724,,,1,1,1,403,380
4/10/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,11031,,,1,1,1,310,281
4/10/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,8172,,,,1,1,279,276
4/11/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,13965,,,,1,2,341,307
4/12/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,24390,,,,1,1,536,511
4/12/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,62415,,,,1,1,511,480
4/12/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,17590,,,,1,2,259,220
4/13/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,36081,,,,1,1,1048,1021
4/14/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,15119,,,,1,1,357,322
4/14/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,41427,,,,1,2,1014,989
4/22/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,22862,,,,1,1,564,516
4/23/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,19745,,,,1,1,214,205
4/24/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,9635,,,,1,1,300,296
4/25/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,12838,,,,1,2,739,728
4/25/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,14527,,,,1,1,342,307
4/27/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_reels,9816,,,,1,2,248,244
4/27/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,7593,,,,1,1,159,150
4/30/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,feed,53934,,,,1,1,316,301
4/30/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_20K dapat apa?_Interview_RevoU_20022023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,20K dapat apa?,Interview,instagram,instagram_stories,13834,,,,1,1,201,182
4/16/2023,Zurich ZLF_id_tf_wc_sd_Sign Up Narrow Parents_img_THR_image B_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Sign Up Narrow Parents,img,THR,image B,instagram,feed,16416,,,,1,1,100,94
4/18/2023,Zurich ZLF_id_tf_wc_sd_Sign Up Narrow Parents_img_THR_image B_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Sign Up Narrow Parents,img,THR,image B,instagram,instagram_stories,11077,,,,1,1,186,170
4/19/2023,Zurich ZLF_id_tf_wc_sd_Sign Up Narrow Parents_img_THR_image B_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Sign Up Narrow Parents,img,THR,image B,instagram,instagram_explore,3475,,,,1,1,23,20
4/19/2023,Zurich ZLF_id_tf_wc_sd_Sign Up Narrow Parents_img_THR_image B_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Sign Up Narrow Parents,img,THR,image B,instagram,instagram_stories,11648,,,1,1,1,165,146
4/19/2023,Zurich ZLF_id_tf_wc_sd_Sign Up Narrow Parents_img_THR_image B_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Sign Up Narrow Parents,img,THR,image B,instagram,feed,10571,,,,1,2,112,109
4/19/2023,Zurich ZLF_id_tf_wc_sd_Sign Up Narrow Parents_img_THR_image B_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Sign Up Narrow Parents,img,THR,image B,instagram,instagram_reels,6025,,,,1,1,50,48
2/25/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_20K dapat apa?_Interview_RevoU_23022023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,20K dapat apa?,Interview,instagram,instagram_reels,1592,,,,1,1,4,3
2/22/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,20K dapat apa?,Interview,instagram,feed,4530,,,1,1,1,42,41
3/5/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,20K dapat apa?,Interview,instagram,instagram_stories,3702,,,,1,1,57,54
3/5/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,20K dapat apa?,Interview,instagram,instagram_reels,3685,,,,1,1,100,98
3/6/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,20K dapat apa?,Interview,instagram,instagram_reels,3121,,,,1,1,88,87
3/7/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,20K dapat apa?,Interview,instagram,instagram_stories,4226,,,,1,1,69,60
3/8/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,20K dapat apa?,Interview,instagram,instagram_stories,8879,,,,1,1,123,117
3/8/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_20K dapat apa?_Interview_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,20K dapat apa?,Interview,instagram,instagram_explore,1193,,,,1,1,27,25
4/16/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_img_THR_image B_RevoU_14042023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,img,THR,image B,instagram,instagram_reels,18176,,,,1,1,50,46
4/16/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_img_THR_image B_RevoU_14042023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,img,THR,image B,instagram,instagram_stories,35917,,,,1,2,347,213
4/18/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_img_THR_image B_RevoU_14042023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,img,THR,image B,instagram,instagram_reels,11305,,,,1,1,79,74
4/18/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_img_THR_image B_RevoU_14042023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,img,THR,image B,instagram,instagram_stories,48401,,,1,1,1,495,305
4/19/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_img_THR_image B_RevoU_14042023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,img,THR,image B,instagram,instagram_reels,15123,,,,1,1,71,57
4/20/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_img_THR_image B_RevoU_14042023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,img,THR,image B,unknown,unknown,1019,,,,1,1,3,3
4/20/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_img_THR_image B_RevoU_14042023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,img,THR,image B,instagram,instagram_explore,10196,,,,1,1,96,68
4/20/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_img_THR_image B_RevoU_14042023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,img,THR,image B,instagram,instagram_reels,14814,,,,1,2,120,107
4/21/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_img_THR_image B_RevoU_14042023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,img,THR,image B,instagram,instagram_stories,71828,,,,1,1,432,283
4/21/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_img_THR_image B_RevoU_14042023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,img,THR,image B,instagram,instagram_reels,25215,,,,1,1,109,93
4/17/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_img_Ramadhan_image A_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,img,Ramadhan,image A,instagram,instagram_stories,7847,,,,1,2,242,231
4/18/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_img_Ramadhan_image A_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,img,Ramadhan,image A,instagram,instagram_reels,5733,,,,1,2,371,363
4/21/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_img_Ramadhan_image A_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,img,Ramadhan,image A,instagram,instagram_stories,6277.240729,,,,1,2,268,261
4/21/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_img_Ramadhan_image A_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,img,Ramadhan,image A,instagram,instagram_explore,3608.13837,,,,1,1,261,251
1/18/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 20rb_Allyson_RevoU_15012023,Zurich ZLF,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 20rb,Allyson,instagram,feed,9451,,,6,1,1,218,209
1/20/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 20rb_Allyson_RevoU_15012023,Zurich ZLF,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 20rb,Allyson,instagram,instagram_reels,22021,,,2,1,1,1009,1001
1/20/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 20rb_Allyson_RevoU_15012023,Zurich ZLF,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 20rb,Allyson,instagram,instagram_stories,48673,,,,1,6,1854,1675
1/21/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_VID_Premi mulai dari 20rb_Allyson_RevoU_15012023,Zurich ZLF,id,tf,wc,bd,Broad IG,VID,Premi mulai dari 20rb,Allyson,instagram,instagram_stories,85665,,,1,1,8,2682,2344
