Date,Ad_name,Brand_Name,Languange,Funnel_Type,Convertions_Objective,Targeting_Type,Ads_Set,Format,Key_Message,Ads_Element,Age,Gender,Amount_spent,Purchase_ZLP,Purchase_ZLF,SignUp,Landing_page_views,Link_clicks,Impressions,Reach
1/26/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,female,87,,,,,,9,9
1/26/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,female,3080,,,,,,105,91
1/26/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,female,1953,,,,,,109,107
1/26/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,male,2179,,,,,,152,147
1/26/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,male,4227,,,,,,167,150
1/27/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,female,1460,,,,,,185,170
1/27/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,male,123,,,,,,10,10
1/27/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,female,9,,,,,,5,5
1/27/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,unknown,3,,,,,,2,2
1/27/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,unknown,0,,,,,,1,1
1/27/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,male,2012,,,,,,258,238
1/27/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,female,4239,,,,,,244,227
1/28/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,unknown,17,,,,,,1,1
1/28/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,unknown,2,,,,,,1,1
1/28/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,female,14,,,,,,4,4
1/28/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,male,16,,,,,,5,5
1/28/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,female,889,,,,,,118,109
1/28/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,female,4898,,,,,,118,107
1/28/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,male,3463,,,,,,134,123
1/28/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,male,477,,,,,,143,135
1/29/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,female,19,,,,,,9,9
1/29/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,male,11,,,,,,4,4
1/29/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,female,462,,,,,,86,78
1/29/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,female,744,,,,,,96,86
1/29/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,male,863,,,,,,123,110
1/29/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,male,643,,,,,,139,122
1/30/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,male,989,,,,,,211,183
1/30/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,male,912,,,,,,189,169
1/30/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,female,1448,,,,,,174,158
1/30/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,female,946,,,,,,165,143
1/30/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,female,57,,,,,,7,7
1/30/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,male,23,,,,,,5,5
1/30/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,unknown,0,,,,,,1,1
1/31/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,male,34,,,,,,10,10
1/31/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,unknown,3,,,,,,1,1
1/31/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,male,4751,,,,,,245,218
1/31/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,female,63,,,,,,11,9
1/31/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,female,2655,,,,,,246,212
1/31/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,male,4383,,,,,,262,226
1/31/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,female,3750,,,,,,265,225
2/1/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,male,3521,,,,,,519,452
2/1/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,female,4127,,,,,,442,377
2/1/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,male,144,,,,,,14,12
2/1/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,female,199,,,,,,20,19
2/1/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,male,4119,,,,,,418,366
2/1/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,unknown,140,,,,,,8,5
2/1/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,unknown,49,,,,,,2,1
2/2/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,male,6744,,,,,,460,406
2/2/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,male,6061,,,,,,428,382
2/2/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,female,5487,,,,,,413,350
2/2/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,female,4203,,,,,,318,291
2/2/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,female,168,,,,,,19,18
2/2/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,unknown,40,,,,,,4,2
2/2/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,unknown,4,,,,,,1,1
2/3/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,male,4898.853273,,,,,,863,737
2/3/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,female,6616.152389,,,,,,801,670
2/3/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,female,4148.722617,,,,,,739,643
2/3/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,female,869.1513871,,,,,,37,33
2/3/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,male,164.0285702,,,,,,24,23
2/3/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,unknown,14.00243892,,,,,,6,3
2/3/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,unknown,14.00243892,,,,,,3,3
2/4/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,unknown,18.01481752,,,,,,3,3
2/4/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,unknown,148.121833,,,,,,5,3
2/4/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,male,88.07244123,,,,,,26,18
2/4/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,female,122.1004299,,,,,,31,28
2/4/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,female,2529.080216,,,,,,516,437
2/4/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,male,2298.890881,,,,,,542,472
2/4/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,male,2829.327175,,,,,,527,475
2/5/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,unknown,24.04168778,,,,,,6,4
2/5/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,female,2985.176232,,,,,,632,536
2/5/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,male,2540.405008,,,,,,558,473
2/5/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,female,775.3444308,,,,,,39,34
2/5/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,male,140.2431787,,,,,,18,16
2/5/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,unknown,28.04863574,,,,,,2,2
2/5/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,female,4207.295361,,,,,,650,564
2/6/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,male,3765.432135,,,,,,893,770
2/6/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,female,3406.200103,,,,,,761,645
2/6/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,male,4092.643485,,,,,,738,665
2/6/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,female,3647.355869,,,,,,720,620
2/6/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,female,166.1072906,,,,,,37,30
2/6/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,45-54,male,231.149302,,,,,,21,21
2/6/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,35-44,unknown,155.100181,,,,,,6,4
2/6/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Premi 10tahun Proteksi 15tahun_Keluarga Muda Topi Pantai_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Premi 10tahun Proteksi 15tahun,Keluarga Muda Topi Pantai,25-34,unknown,18.01163392,,,,,,4,3
